yr,plt,fg,sp,bio
2014,79,AF,GEDI,0
2014,79,AF,HECOL3,0
2014,79,AF,HYGL2,0
2014,79,AF,KISP,0
2014,79,AF,LASE,0
2014,79,AF,LIHY3,0
2014,79,AF,LOGA2,0
2014,79,AF,MADI6,0
2014,79,AF,MAGR3,0
2014,79,AF,PAVI3,0
2014,79,AF,PIEC,0
2014,79,AF,PSLU6,0
2014,79,AF,SEVU,0
2014,79,AF,SOAS,0
2014,79,AF,TOAR,0
2014,79,AF,UNER,0
2014,79,AF,UNEU,0
2014,79,AF,UNFOA,0
2014,79,AF,UNGA,0
2014,79,AF,URPI,0
2014,79,AG,AICA,0
2014,79,AG,AVBA,9.36
2014,79,AG,AVFA,0
2014,79,AG,BRCO4,0
2014,79,AG,BRDI2,61.91
2014,79,AG,BRDI3,1.91
2014,79,AG,BRHO2,0.28
2014,79,AG,BRMA,0
2014,79,AG,BRMA3,0
2014,79,AG,BRMI2,0
2014,79,AG,GAPH2,0
2014,79,AG,HOMAG,0
2014,79,AG,JUBU,0
2014,79,AG,LOPEM2,0
2014,79,AG,UNAV,12.41
2014,79,AG,UNFE,0
2014,79,AG,UNGRA,10.78
2014,79,AG,UNHO,0
2014,79,AG,UNRS,0
2014,79,AG,UNSENAG,0
2014,79,AG,VUBR,0
2014,79,LITR,LITR,413.9
2014,79,MISC,BAPI,0
2014,79,MISC,GEMO2,0
2014,79,MISC,PIAT4,0
2014,79,MISC,QUAG,0
2014,79,MISC,QULO,0
2014,79,MISC,TODI,0
2014,79,MISC,UN,0
2014,79,MISC,UNAP,0
2014,79,MISC,UNAS,0
2014,79,MISC,UNBR,0
2014,79,MISC,UNFO,0
2014,79,MISC,UNGR,0
2014,79,MISC,UNSEN,0
2014,79,NF,LOPU3,0
2014,79,NF,MEPO3,0
2014,79,NF,TRDU2,0
2014,79,NF,TRHI4,0
2014,79,NF,TRSU3,0
2014,79,NF,UNLU,0
2014,79,NF,UNTR,0
2014,79,NF,VISA,0
2014,79,NF,VITE,0
2014,79,PF,CAOV4,0
2014,79,PF,CIVU,0
2014,79,PF,COAR4,0
2014,79,PF,CRVET,10.21
2014,79,PF,DISA9,0
2014,79,PF,PLLA,0
2014,79,PF,PSCA13,0
2014,79,PF,RUAC3,0
2014,79,PF,RUCR,0
2014,79,PF,SIBE,0
2014,79,PF,UNPL,0
2014,79,PF,UNRU,0
2014,79,PF,WYAN,0
2014,79,PG,DACA3,0
2014,79,PG,DACA3_S,0
2014,79,PG,ELGL,0
2014,79,PG,ELGL_S,0
2014,79,PG,ELMU3,0
2014,79,PG,NAPU4,20.28
2014,79,PG,NAPU4_S,0
2014,79,PG,PHAQ,0
2014,79,PG,UNGRP,0
2014,79,PG,UNGRPS,0
2014,79,PG,UNSENPG,0
2014,80,AF,ANAR,0
2014,80,AF,CAPY2,0
2014,80,AF,CEDA,0
2014,80,AF,CEGL2,0
2014,80,AF,CESO3,0
2014,80,AF,COCA5,0
2014,80,AF,CRSE11,0
2014,80,AF,EPBR3,0
2014,80,AF,ERBO,171.28
2014,80,AF,ERCI6,0
2014,80,AF,GEDI,0
2014,80,AF,HECOL3,0
2014,80,AF,HYGL2,0
2014,80,AF,KISP,0
2014,80,AF,LASE,0
2014,80,AF,LIHY3,0
2014,80,AF,LOGA2,0
2014,80,AF,MADI6,0
2014,80,AF,MAGR3,0
2014,80,AF,PAVI3,0
2014,80,AF,PIEC,0
2014,80,AF,PSLU6,0
2014,80,AF,SEVU,0
2014,80,AF,SOAS,0
2014,80,AF,TOAR,0
2014,80,AF,UNER,0
2014,80,AF,UNEU,0
2014,80,AF,UNFOA,0
2014,80,AF,UNGA,0
2014,80,AF,URPI,0
2014,80,AG,AICA,0
2014,80,AG,AVBA,30.14
2014,80,AG,AVFA,17.45
2014,80,AG,BRCO4,0
2014,80,AG,BRDI2,5.82
2014,80,AG,BRDI3,0
2014,80,AG,BRHO2,0
2014,80,AG,BRMA,0
2014,80,AG,BRMA3,0
2014,80,AG,BRMI2,0
2014,80,AG,GAPH2,0
2014,80,AG,HOMAG,0
2014,80,AG,JUBU,0
2014,80,AG,LOPEM2,0
2014,80,AG,UNAV,6.81
2014,80,AG,UNFE,0
2014,80,AG,UNGRA,13.26
2014,80,AG,UNHO,0
2014,80,AG,UNRS,0
2014,80,AG,UNSENAG,0
2014,80,AG,VUBR,0
2014,80,LITR,LITR,173.19
2014,80,MISC,BAPI,0
2014,80,MISC,GEMO2,0
2014,80,MISC,PIAT4,0
2014,80,MISC,QUAG,0
2014,80,MISC,QULO,0
2014,80,MISC,TODI,0
2014,80,MISC,UN,0
2014,80,MISC,UNAP,0
2014,80,MISC,UNAS,0
2014,80,MISC,UNBR,0
2014,80,MISC,UNFO,0
2014,80,MISC,UNGR,0
2014,80,MISC,UNSEN,0
2014,80,NF,LOPU3,0
2014,80,NF,MEPO3,0
2014,80,NF,TRDU2,0
2014,80,NF,TRHI4,0
2014,80,NF,TRSU3,0
2014,80,NF,UNLU,0
2014,80,NF,UNTR,0
2014,80,NF,VISA,6.67
2014,80,NF,VITE,0
2014,80,PF,CAOV4,0
2014,80,PF,CIVU,0
2014,80,PF,COAR4,0
2014,80,PF,CRVET,0
2014,80,PF,DISA9,0
2014,80,PF,PLLA,0
2014,80,PF,PSCA13,0
2014,80,PF,RUAC3,0
2014,80,PF,RUCR,0
2014,80,PF,SIBE,0
2014,80,PF,UNPL,0
2014,80,PF,UNRU,0
2014,80,PF,WYAN,0
2014,80,PG,DACA3,0
2014,80,PG,DACA3_S,0
2014,80,PG,ELGL,0
2014,80,PG,ELGL_S,0
2014,80,PG,ELMU3,0
2014,80,PG,NAPU4,49.79
2014,80,PG,NAPU4_S,0
2014,80,PG,PHAQ,0
2014,80,PG,UNGRP,0
2014,80,PG,UNGRPS,0
2014,80,PG,UNSENPG,0
2014,81,AF,ANAR,0
2014,81,AF,CAPY2,0
2014,81,AF,CEDA,0
2014,81,AF,CEGL2,0
2014,81,AF,CESO3,0
2014,81,AF,COCA5,0
2014,81,AF,CRSE11,0
2014,81,AF,EPBR3,0
2014,81,AF,ERBO,30.28
2014,81,AF,ERCI6,0
2014,81,AF,GEDI,11.35
2014,81,AF,HECOL3,0
2014,81,AF,HYGL2,0
2014,81,AF,KISP,0
2014,81,AF,LASE,0
2014,81,AF,LIHY3,0
2014,81,AF,LOGA2,0
2014,81,AF,MADI6,0
2014,81,AF,MAGR3,0
2014,81,AF,PAVI3,0
2014,81,AF,PIEC,0
2014,81,AF,PSLU6,0
2014,81,AF,SEVU,0
2014,81,AF,SOAS,0
2014,81,AF,TOAR,0
2014,81,AF,UNER,0
2014,81,AF,UNEU,0
2014,81,AF,UNFOA,0
2014,81,AF,UNGA,0
2014,81,AF,URPI,0
2014,81,AG,AICA,0
2014,81,AG,AVBA,0
2014,81,AG,AVFA,1.77
2014,81,AG,BRCO4,1.16
2014,81,AG,BRDI2,0
2014,81,AG,BRDI3,0
2014,81,AG,BRHO2,0
2014,81,AG,BRMA,0
2014,81,AG,BRMA3,0
2014,81,AG,BRMI2,0
2014,81,AG,GAPH2,0
2014,81,AG,HOMAG,0
2014,81,AG,JUBU,0
2014,81,AG,LOPEM2,0
2014,81,AG,UNAV,0
2014,81,AG,UNFE,0
2014,81,AG,UNGRA,23.26
2014,81,AG,UNHO,0
2014,81,AG,UNRS,0
2014,81,AG,UNSENAG,0
2014,81,AG,VUBR,2.51
2014,81,LITR,LITR,1054.4
2014,81,MISC,BAPI,0
2014,81,MISC,GEMO2,0
2014,81,MISC,PIAT4,0
2014,81,MISC,QUAG,0
2014,81,MISC,QULO,0
2014,81,MISC,TODI,0
2014,81,MISC,UN,0
2014,81,MISC,UNAP,0
2014,81,MISC,UNAS,0
2014,81,MISC,UNBR,0
2014,81,MISC,UNFO,0
2014,81,MISC,UNGR,0
2014,81,MISC,UNSEN,0
2014,81,NF,LOPU3,0
2014,81,NF,MEPO3,0
2014,81,NF,TRDU2,0
2014,81,NF,TRHI4,0
2014,81,NF,TRSU3,0
2014,81,NF,UNLU,0
2014,81,NF,UNTR,0
2014,81,NF,VISA,0
2014,81,NF,VITE,0
2014,81,PF,CAOV4,0
2014,81,PF,CIVU,0
2014,81,PF,COAR4,0
2014,81,PF,CRVET,15.18
2014,81,PF,DISA9,0
2014,81,PF,PLLA,0
2014,81,PF,PSCA13,0
2014,81,PF,RUAC3,0
2014,81,PF,RUCR,0
2014,81,PF,SIBE,17.59
2014,81,PF,UNPL,0
2014,81,PF,UNRU,0
2014,81,PF,WYAN,0
2014,81,PG,DACA3,0
2014,81,PG,DACA3_S,0
2014,81,PG,ELGL,0
2014,81,PG,ELGL_S,0
2014,81,PG,ELMU3,0
2014,81,PG,NAPU4,113.48
2014,81,PG,NAPU4_S,0
2014,81,PG,PHAQ,0
2014,81,PG,UNGRP,0
2014,81,PG,UNGRPS,0
2014,81,PG,UNSENPG,0
2014,82,AF,ANAR,0.35
2014,82,AF,CAPY2,0
2014,82,AF,CEDA,0
2014,82,AF,CEGL2,0
2014,82,AF,CESO3,0
2014,82,AF,COCA5,0
2014,82,AF,CRSE11,0
2014,82,AF,EPBR3,0
2014,82,AF,ERBO,51.49
2014,82,AF,ERCI6,0
2014,82,AF,GEDI,3.05
2014,82,AF,HECOL3,0
2014,82,AF,HYGL2,0
2014,82,AF,KISP,0
2014,82,AF,LASE,0
2014,82,AF,LIHY3,0
2014,82,AF,LOGA2,0
2014,82,AF,MADI6,0
2014,82,AF,MAGR3,0
2014,82,AF,PAVI3,0
2014,82,AF,PIEC,0
2014,82,AF,PSLU6,0
2014,82,AF,SEVU,0
2014,82,AF,SOAS,0
2014,82,AF,TOAR,0
2014,82,AF,UNER,0
2014,82,AF,UNEU,0
2014,82,AF,UNFOA,0
2014,82,AF,UNGA,0
2014,82,AF,URPI,0
2014,82,AG,AICA,0.14
2014,82,AG,AVBA,0
2014,82,AG,AVFA,0
2014,82,AG,BRCO4,0
2014,82,AG,BRDI2,6.38
2014,82,AG,BRDI3,1.84
2014,82,AG,BRHO2,12.62
2014,82,AG,BRMA,0
2014,82,AG,BRMA3,0
2014,82,AG,BRMI2,0
2014,82,AG,GAPH2,0
2014,82,AG,HOMAG,0
2014,82,AG,JUBU,0
2014,82,AG,LOPEM2,5.53
2014,82,AG,UNAV,3.48
2014,82,AG,UNFE,0
2014,82,AG,UNGRA,9.65
2014,82,AG,UNHO,0
2014,82,AG,UNRS,0
2014,82,AG,UNSENAG,0
2014,82,AG,VUBR,8.58
2014,82,LITR,LITR,64.11
2014,82,MISC,BAPI,0
2014,82,MISC,GEMO2,0
2014,82,MISC,PIAT4,0
2014,82,MISC,QUAG,0
2014,82,MISC,QULO,0
2014,82,MISC,TODI,0
2014,82,MISC,UN,0
2014,82,MISC,UNAP,0
2014,82,MISC,UNAS,0
2014,82,MISC,UNBR,0
2014,82,MISC,UNFO,0
2014,82,MISC,UNGR,0
2014,82,MISC,UNSEN,0
2014,82,NF,LOPU3,0
2014,82,NF,MEPO3,0
2014,82,NF,TRDU2,17.52
2014,82,NF,TRHI4,0
2014,82,NF,TRSU3,0
2014,82,NF,UNLU,0
2014,82,NF,UNTR,0
2014,82,NF,VISA,0
2014,82,NF,VITE,0
2014,82,PF,CAOV4,0
2014,82,PF,CIVU,0
2014,82,PF,COAR4,0
2014,82,PF,CRVET,2.06
2014,82,PF,DISA9,0
2014,82,PF,PLLA,0
2014,82,PF,PSCA13,0
2014,82,PF,RUAC3,0
2014,82,PF,RUCR,0
2014,82,PF,SIBE,0
2014,82,PF,UNPL,0
2014,82,PF,UNRU,0
2014,82,PF,WYAN,0
2014,82,PG,DACA3,0.99
2014,82,PG,DACA3_S,0
2014,82,PG,ELGL,0
2014,82,PG,ELGL_S,0
2014,82,PG,ELMU3,0
2014,82,PG,NAPU4,4.61
2014,82,PG,NAPU4_S,0
2014,82,PG,PHAQ,0
2014,82,PG,UNGRP,0
2014,82,PG,UNGRPS,0
2014,82,PG,UNSENPG,0
2014,83,AF,ANAR,0
2014,83,AF,CAPY2,0
2014,83,AF,CEDA,0
2014,83,AF,CEGL2,0
2014,83,AF,CESO3,0
2014,83,AF,COCA5,0
2014,83,AF,CRSE11,0
2014,83,AF,EPBR3,0
2014,83,AF,ERBO,30.71
2014,83,AF,ERCI6,0
2014,83,AF,GEDI,0.92
2014,83,AF,HECOL3,0
2014,83,AF,HYGL2,0
2014,83,AF,KISP,0
2014,83,AF,LASE,0
2014,83,AF,LIHY3,0
2014,83,AF,LOGA2,0
2014,83,AF,MADI6,0
2014,83,AF,MAGR3,0
2014,83,AF,PAVI3,0
2014,83,AF,PIEC,0
2014,83,AF,PSLU6,0
2014,83,AF,SEVU,0
2014,83,AF,SOAS,0
2014,83,AF,TOAR,0
2014,83,AF,UNER,0
2014,83,AF,UNEU,0
2014,83,AF,UNFOA,0
2014,83,AF,UNGA,0
2014,83,AF,URPI,0
2014,83,AG,AICA,0
2014,83,AG,AVBA,93.12
2014,83,AG,AVFA,0
2014,83,AG,BRCO4,8.72
2014,83,AG,BRDI2,0
2014,83,AG,BRDI3,54.33
2014,83,AG,BRHO2,15.89
2014,83,AG,BRMA,0
2014,83,AG,BRMA3,0
2014,83,AG,BRMI2,0
2014,83,AG,GAPH2,0
2014,83,AG,HOMAG,0
2014,83,AG,JUBU,0
2014,83,AG,LOPEM2,6.17
2014,83,AG,UNAV,33.05
2014,83,AG,UNFE,0
2014,83,AG,UNGRA,33.9
2014,83,AG,UNHO,0
2014,83,AG,UNRS,0
2014,83,AG,UNSENAG,0
2014,83,AG,VUBR,3.26
2014,83,LITR,LITR,428.23
2014,83,MISC,BAPI,0
2014,83,MISC,GEMO2,0
2014,83,MISC,PIAT4,0
2014,83,MISC,QUAG,0
2014,83,MISC,QULO,0
2014,83,MISC,TODI,0
2014,83,MISC,UN,0
2014,83,MISC,UNAP,0
2014,83,MISC,UNAS,0
2014,83,MISC,UNBR,0
2014,83,MISC,UNFO,0
2014,83,MISC,UNGR,0
2014,83,MISC,UNSEN,0
2014,83,NF,LOPU3,0
2014,83,NF,MEPO3,0
2014,83,NF,TRDU2,0
2014,83,NF,TRHI4,0
2014,83,NF,TRSU3,0
2014,83,NF,UNLU,0
2014,83,NF,UNTR,0
2014,83,NF,VISA,0
2014,83,NF,VITE,0
2014,83,PF,CAOV4,0
2014,83,PF,CIVU,0
2014,83,PF,COAR4,0
2014,83,PF,CRVET,1.28
2014,83,PF,DISA9,0
2014,83,PF,PLLA,0
2014,83,PF,PSCA13,0
2014,83,PF,RUAC3,0
2014,83,PF,RUCR,0
2014,83,PF,SIBE,0
2014,83,PF,UNPL,0
2014,83,PF,UNRU,0
2014,83,PF,WYAN,0
2014,83,PG,DACA3,0
2014,83,PG,DACA3_S,0
2014,83,PG,ELGL,0
2014,83,PG,ELGL_S,0
2014,83,PG,ELMU3,0
2014,83,PG,NAPU4,50.57
2014,83,PG,NAPU4_S,2.91
2014,83,PG,PHAQ,0
2014,83,PG,UNGRP,0
2014,83,PG,UNGRPS,0
2014,83,PG,UNSENPG,0
2014,84,AF,ANAR,0
2014,84,AF,CAPY2,0
2014,84,AF,CEDA,0
2014,84,AF,CEGL2,0
2014,84,AF,CESO3,0
2014,84,AF,COCA5,0
2014,84,AF,CRSE11,0
2014,84,AF,EPBR3,0
2014,84,AF,ERBO,0
2014,84,AF,ERCI6,0
2014,84,AF,GEDI,6.6
2014,84,AF,HECOL3,0
2014,84,AF,HYGL2,0
2014,84,AF,KISP,0
2014,84,AF,LASE,0
2014,84,AF,LIHY3,0
2014,84,AF,LOGA2,0
2014,84,AF,MADI6,0
2014,84,AF,MAGR3,0
2014,84,AF,PAVI3,0
2014,84,AF,PIEC,0
2014,84,AF,PSLU6,0
2014,84,AF,SEVU,0
2014,84,AF,SOAS,0
2014,84,AF,TOAR,0
2014,84,AF,UNER,0
2014,84,AF,UNEU,0
2014,84,AF,UNFOA,0
2014,84,AF,UNGA,0
2014,84,AF,URPI,0
2014,84,AG,AICA,0
2014,84,AG,AVBA,0
2014,84,AG,AVFA,0
2014,84,AG,BRCO4,0
2014,84,AG,BRDI2,0
2014,84,AG,BRDI3,1.06
2014,84,AG,BRHO2,0.43
2014,84,AG,BRMA,0
2014,84,AG,BRMA3,0
2014,84,AG,BRMI2,0
2014,84,AG,GAPH2,0
2014,84,AG,HOMAG,0
2014,84,AG,JUBU,0
2014,84,AG,LOPEM2,0
2014,84,AG,UNAV,0
2014,84,AG,UNFE,0
2014,84,AG,UNGRA,80.92
2014,84,AG,UNHO,0
2014,84,AG,UNRS,0
2014,84,AG,UNSENAG,0
2014,84,AG,VUBR,2.13
2014,84,LITR,LITR,428.23
2014,84,MISC,BAPI,0
2014,84,MISC,GEMO2,0
2014,84,MISC,PIAT4,0
2014,84,MISC,QUAG,0
2014,84,MISC,QULO,0
2014,84,MISC,TODI,0
2014,84,MISC,UN,0
2014,84,MISC,UNAP,0
2014,84,MISC,UNAS,0
2014,84,MISC,UNBR,0
2014,84,MISC,UNFO,0
2014,84,MISC,UNGR,0
2014,84,MISC,UNSEN,0
2014,84,NF,LOPU3,0
2014,84,NF,MEPO3,0
2014,84,NF,TRDU2,0
2014,84,NF,TRHI4,0
2014,84,NF,TRSU3,0
2014,84,NF,UNLU,0
2014,84,NF,UNTR,0
2014,84,NF,VISA,0
2014,84,NF,VITE,0
2014,84,PF,CAOV4,0
2014,84,PF,CIVU,0
2014,84,PF,COAR4,0
2014,84,PF,CRVET,0
2014,84,PF,DISA9,0
2014,84,PF,PLLA,0
2014,84,PF,PSCA13,0
2014,84,PF,RUAC3,0
2014,84,PF,RUCR,0
2014,84,PF,SIBE,338.58
2014,84,PF,UNPL,0
2014,84,PF,UNRU,0
2014,84,PF,WYAN,0
2014,84,PG,DACA3,0
2014,84,PG,DACA3_S,0
2014,84,PG,ELGL,0
2014,84,PG,ELGL_S,0
2014,84,PG,ELMU3,0
2014,84,PG,NAPU4,0
2014,84,PG,NAPU4_S,0
2014,84,PG,PHAQ,0
2014,84,PG,UNGRP,0
2014,84,PG,UNGRPS,0
2014,84,PG,UNSENPG,0
2014,85,AF,ANAR,0
2014,85,AF,CAPY2,0
2014,85,AF,CEDA,0
2014,85,AF,CEGL2,0
2014,85,AF,CESO3,0
2014,85,AF,COCA5,0
2014,85,AF,CRSE11,0
2014,85,AF,EPBR3,0
2014,85,AF,ERBO,44.33
2014,85,AF,ERCI6,0
2014,85,AF,GEDI,0
2014,85,AF,HECOL3,0
2014,85,AF,HYGL2,0
2014,85,AF,KISP,0
2014,85,AF,LASE,0
2014,85,AF,LIHY3,0
2014,85,AF,LOGA2,0
2014,85,AF,MADI6,0
2014,85,AF,MAGR3,0
2014,85,AF,PAVI3,0
2014,85,AF,PIEC,0
2014,85,AF,PSLU6,0
2014,85,AF,SEVU,0
2014,85,AF,SOAS,0
2014,85,AF,TOAR,0
2014,85,AF,UNER,0
2014,85,AF,UNEU,0
2014,85,AF,UNFOA,0
2014,85,AF,UNGA,0
2014,85,AF,URPI,0
2014,85,AG,AICA,0
2014,85,AG,AVBA,11.49
2014,85,AG,AVFA,16.81
2014,85,AG,BRCO4,1.63
2014,85,AG,BRDI2,0
2014,85,AG,BRDI3,49.36
2014,85,AG,BRHO2,10.35
2014,85,AG,BRMA,0
2014,85,AG,BRMA3,0
2014,85,AG,BRMI2,0
2014,85,AG,GAPH2,0
2014,85,AG,HOMAG,0
2014,85,AG,JUBU,0
2014,85,AG,LOPEM2,39.86
2014,85,AG,UNAV,25.53
2014,85,AG,UNFE,0
2014,85,AG,UNGRA,20.85
2014,85,AG,UNHO,0
2014,85,AG,UNRS,0
2014,85,AG,UNSENAG,0
2014,85,AG,VUBR,4.47
2014,85,LITR,LITR,182.7
2014,85,MISC,BAPI,0
2014,85,MISC,GEMO2,0
2014,85,MISC,PIAT4,0
2014,85,MISC,QUAG,0
2014,85,MISC,QULO,0
2014,85,MISC,TODI,0
2014,85,MISC,UN,0
2014,85,MISC,UNAP,0
2014,85,MISC,UNAS,0
2014,85,MISC,UNBR,0
2014,85,MISC,UNFO,0
2014,85,MISC,UNGR,0
2014,85,MISC,UNSEN,0
2014,85,NF,LOPU3,0
2014,85,NF,MEPO3,0
2014,85,NF,TRDU2,0
2014,85,NF,TRHI4,0
2014,85,NF,TRSU3,0
2014,85,NF,UNLU,0
2014,85,NF,UNTR,0
2014,85,NF,VISA,0
2014,85,NF,VITE,0
2014,85,PF,CAOV4,0
2014,85,PF,CIVU,0
2014,85,PF,COAR4,0
2014,85,PF,CRVET,0
2014,85,PF,DISA9,0
2014,85,PF,PLLA,0
2014,85,PF,PSCA13,0
2014,85,PF,RUAC3,0
2014,85,PF,RUCR,0
2014,85,PF,SIBE,0
2014,85,PF,UNPL,0
2014,85,PF,UNRU,0
2014,85,PF,WYAN,0
2014,85,PG,DACA3,0
2014,85,PG,DACA3_S,0
2014,85,PG,ELGL,0
2014,85,PG,ELGL_S,0
2014,85,PG,ELMU3,0
2014,85,PG,NAPU4,31.84
2014,85,PG,NAPU4_S,0
2014,85,PG,PHAQ,0
2014,85,PG,UNGRP,0
2014,85,PG,UNGRPS,0
2014,85,PG,UNSENPG,0
2014,86,AF,ANAR,0.21
2014,86,AF,CAPY2,0
2014,86,AF,CEDA,0
2014,86,AF,CEGL2,0
2014,86,AF,CESO3,0
2014,86,AF,COCA5,0
2014,86,AF,CRSE11,0
2014,86,AF,EPBR3,0
2014,86,AF,ERBO,110
2014,86,AF,ERCI6,0
2014,86,AF,GEDI,1.06
2014,86,AF,HECOL3,0
2014,86,AF,HYGL2,0
2014,86,AF,KISP,0
2014,86,AF,LASE,0
2014,86,AF,LIHY3,0
2014,86,AF,LOGA2,0
2014,86,AF,MADI6,0
2014,86,AF,MAGR3,0
2014,86,AF,PAVI3,0
2014,86,AF,PIEC,0
2014,86,AF,PSLU6,0
2014,86,AF,SEVU,0
2014,86,AF,SOAS,0
2014,86,AF,TOAR,0
2014,86,AF,UNER,0
2014,86,AF,UNEU,0
2014,86,AF,UNFOA,0
2014,86,AF,UNGA,0
2014,86,AF,URPI,0
2014,86,AG,AICA,0
2014,86,AG,AVBA,14.04
2014,86,AG,AVFA,0
2014,86,AG,BRCO4,0
2014,86,AG,BRDI2,0
2014,86,AG,BRDI3,28.51
2014,86,AG,BRHO2,2.13
2014,86,AG,BRMA,0
2014,86,AG,BRMA3,0
2014,86,AG,BRMI2,0
2014,86,AG,GAPH2,0
2014,86,AG,HOMAG,0
2014,86,AG,JUBU,0
2014,86,AG,LOPEM2,7.3
2014,86,AG,UNAV,0
2014,86,AG,UNFE,0
2014,86,AG,UNGRA,8.51
2014,86,AG,UNHO,0
2014,86,AG,UNRS,0
2014,86,AG,UNSENAG,0
2014,86,AG,VUBR,0.92
2014,86,LITR,LITR,260.5
2014,86,MISC,BAPI,0
2014,86,MISC,GEMO2,0
2014,86,MISC,PIAT4,0
2014,86,MISC,QUAG,0
2014,86,MISC,QULO,0
2014,86,MISC,TODI,0
2014,86,MISC,UN,0
2014,86,MISC,UNAP,0
2014,86,MISC,UNAS,0
2014,86,MISC,UNBR,0
2014,86,MISC,UNFO,0
2014,86,MISC,UNGR,0
2014,86,MISC,UNSEN,0
2014,86,NF,LOPU3,0
2014,86,NF,MEPO3,0
2014,86,NF,TRDU2,0
2014,86,NF,TRHI4,0
2014,86,NF,TRSU3,0
2014,86,NF,UNLU,0
2014,86,NF,UNTR,0
2014,86,NF,VISA,0
2014,86,NF,VITE,0
2014,86,PF,CAOV4,0
2014,86,PF,CIVU,0
2014,86,PF,COAR4,0
2014,86,PF,CRVET,0
2014,86,PF,DISA9,0
2014,86,PF,PLLA,0
2014,86,PF,PSCA13,0
2014,86,PF,RUAC3,0
2014,86,PF,RUCR,0
2014,86,PF,SIBE,0
2014,86,PF,UNPL,0
2014,86,PF,UNRU,0
2014,86,PF,WYAN,0
2014,86,PG,DACA3,0
2014,86,PG,DACA3_S,0
2014,86,PG,ELGL,0
2014,86,PG,ELGL_S,0
2014,86,PG,ELMU3,0
2014,86,PG,NAPU4,0
2014,86,PG,NAPU4_S,0
2014,86,PG,PHAQ,0
2014,86,PG,UNGRP,0
2014,86,PG,UNGRPS,0
2014,86,PG,UNSENPG,0
2014,87,AF,ANAR,0
2014,87,AF,CAPY2,0
2014,87,AF,CEDA,0
2014,87,AF,CEGL2,0
2014,87,AF,CESO3,0
2014,87,AF,COCA5,0
2014,87,AF,CRSE11,0
2014,87,AF,EPBR3,0
2014,87,AF,ERBO,23.97
2014,87,AF,ERCI6,0
2014,87,AF,GEDI,1.99
2014,87,AF,HECOL3,0
2014,87,AF,HYGL2,0
2014,87,AF,KISP,0
2014,87,AF,LASE,0
2014,87,AF,LIHY3,0
2014,87,AF,LOGA2,0
2014,87,AF,MADI6,0
2014,87,AF,MAGR3,0
2014,87,AF,PAVI3,0
2014,87,AF,PIEC,0
2014,87,AF,PSLU6,0
2014,87,AF,SEVU,0
2014,87,AF,SOAS,0
2014,87,AF,TOAR,0
2014,87,AF,UNER,0
2014,87,AF,UNEU,0
2014,87,AF,UNFOA,0
2014,87,AF,UNGA,0
2014,87,AF,URPI,0
2014,87,AG,AICA,0
2014,87,AG,AVBA,0.28
2014,87,AG,AVFA,0
2014,87,AG,BRCO4,0
2014,87,AG,BRDI2,1.06
2014,87,AG,BRDI3,6.88
2014,87,AG,BRHO2,3.4
2014,87,AG,BRMA,0
2014,87,AG,BRMA3,0
2014,87,AG,BRMI2,0.28
2014,87,AG,GAPH2,0
2014,87,AG,HOMAG,0
2014,87,AG,JUBU,0
2014,87,AG,LOPEM2,9.15
2014,87,AG,UNAV,0
2014,87,AG,UNFE,0
2014,87,AG,UNGRA,18.09
2014,87,AG,UNHO,0
2014,87,AG,UNRS,0
2014,87,AG,UNSENAG,0
2014,87,AG,VUBR,1.84
2014,87,LITR,LITR,368.23
2014,87,MISC,BAPI,0
2014,87,MISC,GEMO2,0
2014,87,MISC,PIAT4,0
2014,87,MISC,QUAG,0
2014,87,MISC,QULO,0
2014,87,MISC,TODI,0
2014,87,MISC,UN,0
2014,87,MISC,UNAP,0
2014,87,MISC,UNAS,0
2014,87,MISC,UNBR,0
2014,87,MISC,UNFO,0
2014,87,MISC,UNGR,0
2014,87,MISC,UNSEN,0
2014,87,NF,LOPU3,0
2014,87,NF,MEPO3,0
2014,87,NF,TRDU2,0
2014,87,NF,TRHI4,0
2014,87,NF,TRSU3,0
2014,87,NF,UNLU,0
2014,87,NF,UNTR,4.47
2014,87,NF,VISA,0
2014,87,NF,VITE,0
2014,87,PF,CAOV4,0
2014,87,PF,CIVU,0
2014,87,PF,COAR4,0
2014,87,PF,CRVET,0
2014,87,PF,DISA9,0
2014,87,PF,PLLA,0
2014,87,PF,PSCA13,0
2014,87,PF,RUAC3,0
2014,87,PF,RUCR,0
2014,87,PF,SIBE,0
2014,87,PF,UNPL,0
2014,87,PF,UNRU,0
2014,87,PF,WYAN,0
2014,87,PG,DACA3,0
2014,87,PG,DACA3_S,9.86
2014,87,PG,ELGL,0
2014,87,PG,ELGL_S,0
2014,87,PG,ELMU3,0
2014,87,PG,NAPU4,31.77
2014,87,PG,NAPU4_S,0
2014,87,PG,PHAQ,0
2014,87,PG,UNGRP,24.75
2014,87,PG,UNGRPS,0
2014,87,PG,UNSENPG,0
2014,88,AF,ANAR,0
2014,88,AF,CAPY2,0
2014,88,AF,CEDA,0
2014,88,AF,CEGL2,0
2014,88,AF,CESO3,0
2014,88,AF,COCA5,0
2014,88,AF,CRSE11,0
2014,88,AF,EPBR3,0
2014,88,AF,ERBO,53.62
2014,88,AF,ERCI6,0
2014,88,AF,GEDI,0
2014,88,AF,HECOL3,0
2014,88,AF,HYGL2,0
2014,88,AF,KISP,0
